"","TS","Temp","RH","VPD","SR","WS"
"2302","2020-01-20 23:15:00","23.29000","71.80000","0.80608877","  0.3350","3.286000"
"2303","2020-01-20 23:30:00","23.18000","72.04000","0.79393833","  0.5590","2.777000"
"2304","2020-01-20 23:45:00","23.03000","71.81000","0.79324584","  0.5590","2.179000"
"2305","2020-01-21 00:00:00","22.71000","72.19000","0.76753797","  0.7820","1.445000"
"2306","2020-01-21 00:15:00","22.33000","73.17000","0.72360435","  0.5590","1.584000"
"2307","2020-01-21 00:30:00","22.14000","73.31000","0.71155565","  0.4470","2.051000"
"2308","2020-01-21 00:45:00","21.90000","74.45000","0.67127331","  0.3350","1.245000"
"2309","2020-01-21 01:00:00","21.96000","74.93000","0.66107673","  0.4470","2.153000"
"2310","2020-01-21 01:15:00","21.93000","75.56000","0.64328629","  0.1120","1.896000"
"2311","2020-01-21 01:30:00","21.86000","76.50000","0.61590901","  0.4470","2.822000"
"2312","2020-01-21 01:45:00","21.70000","77.58000","0.58189136","  0.8940","1.676000"
"2313","2020-01-21 02:00:00","21.60000","78.48000","0.55512963","  0.3350","2.282000"
"2314","2020-01-21 02:15:00","21.49000","78.91000","0.54038934","  0.1120","1.259000"
"2315","2020-01-21 02:30:00","21.41000","79.52000","0.52219599","  1.2290","2.829000"
"2316","2020-01-21 02:45:00","21.36000","79.90000","0.51093992","  0.7820","2.372000"
"2317","2020-01-21 03:00:00","21.27000","79.88000","0.50863568","  0.6710","2.079000"
"2318","2020-01-21 03:15:00","21.08000","80.10000","0.49724504","  1.0060","1.228000"
"2319","2020-01-21 03:30:00","20.69000","81.10000","0.46106964","  0.6710","0.648000"
"2320","2020-01-21 03:45:00","20.38000","82.30000","0.42362226","  0.8940","0.969000"
"2321","2020-01-21 04:00:00","20.22000","82.40000","0.41708722","  0.5590","0.653000"
"2322","2020-01-21 04:15:00","20.29000","82.40000","0.41889481","  0.2240","0.720000"
"2323","2020-01-21 04:30:00","20.61000","80.70000","0.46851361","  0.5590","1.387000"
"2324","2020-01-21 04:45:00","20.73000","80.40000","0.47932514","  0.4470","0.728000"
"2325","2020-01-21 05:00:00","20.70000","79.45000","0.50163050","  0.5590","1.428000"
"2326","2020-01-21 05:15:00","20.69000","77.66000","0.54498919","  0.5590","1.312000"
"2327","2020-01-21 05:30:00","20.66000","77.02000","0.55956748","  0.6710","1.924000"
"2328","2020-01-21 05:45:00","20.59000","77.04000","0.55667487","  0.3350","1.690000"
"2329","2020-01-21 06:00:00","20.45000","77.38000","0.54371820","  0.3350","1.375000"
"2330","2020-01-21 06:15:00","20.42000","77.57000","0.53815424","  0.7820","1.855000"
"2331","2020-01-21 06:30:00","20.25000","77.88000","0.52517539","  0.5590","1.411000"
"2332","2020-01-21 06:45:00","19.89000","78.86000","0.49085313","  0.3350","1.263000"
"2333","2020-01-21 07:00:00","19.56000","80.00000","0.45497356","  0.3350","1.232000"
"2334","2020-01-21 07:15:00","19.32000","81.50000","0.41461763","  0.2240","1.547000"
"2335","2020-01-21 07:30:00","19.40000","81.60000","0.41443388","  0.6710","1.240000"
"2336","2020-01-21 07:45:00","19.46000","81.30000","0.42276516","  3.9120","0.929000"
"2337","2020-01-21 08:00:00","19.33000","81.60000","0.41263314","  2.3480","1.584000"
"2338","2020-01-21 08:15:00","19.43000","82.30000","0.39941178"," 10.4000","1.444000"
"2339","2020-01-21 08:30:00","19.68000","81.90000","0.41483010"," 23.9200","2.613000"
"2340","2020-01-21 08:45:00","20.09000","81.00000","0.44666017"," 36.2200","1.682000"
"2341","2020-01-21 09:00:00","20.63000","79.53000","0.49752834"," 49.9600","1.888000"
"2342","2020-01-21 09:15:00","21.23000","77.03000","0.57926180"," 62.1400","2.238000"
"2343","2020-01-21 09:30:00","21.80000","73.51000","0.69173598"," 82.5000","2.314000"
"2344","2020-01-21 09:45:00","22.43000","69.91000","0.81647321","110.0000","2.916000"
"2345","2020-01-21 10:00:00","23.13000","68.07000","0.90393402","126.1000","3.227000"
"2346","2020-01-21 10:15:00","23.73000","64.37000","1.04583200","148.0000","2.675000"
"2347","2020-01-21 10:30:00","24.48000","59.14000","1.25452281","168.3000","3.082000"
"2348","2020-01-21 10:45:00","25.12000","56.93000","1.37383911","181.8000","3.528000"
"2349","2020-01-21 11:00:00","25.65000","53.94000","1.51619416","201.3000","5.096000"
"2350","2020-01-21 11:15:00","26.26000","50.06000","1.70429446","214.6000","4.505000"
"2351","2020-01-21 11:30:00","26.83000","49.91000","1.76774538","234.7000","4.305000"
"2352","2020-01-21 11:45:00","27.40000","50.05000","1.82269498","247.7000","3.399000"
"2353","2020-01-21 12:00:00","28.27000","46.08000","2.06992628","261.3000","4.415000"
"2354","2020-01-21 12:15:00","28.93000","46.36000","2.13947633","270.8000","3.753000"
"2355","2020-01-21 12:30:00","29.73000","43.05000","2.37870281","281.5000","3.399000"
"2356","2020-01-21 12:45:00","30.43000","40.73000","2.57695879","284.6000","4.500000"
"2357","2020-01-21 13:00:00","30.58000","40.89000","2.59212428","292.8000","4.051000"
"2358","2020-01-21 13:15:00","31.46000","37.56000","2.87880094","294.8000","4.920000"
"2359","2020-01-21 13:30:00","32.26000","38.93000","2.94597912","301.4000","3.748000"
"2360","2020-01-21 13:45:00","32.16000","37.09000","3.01766611","294.8000","4.866000"
"2361","2020-01-21 14:00:00","32.42000","37.05000","3.06417870","294.8000","3.729000"
"2362","2020-01-21 14:15:00","32.63000","36.06000","3.14937584","288.0000","4.493000"
"2363","2020-01-21 14:30:00","32.82000","36.08000","3.18219177","281.3000","4.137000"
"2364","2020-01-21 14:45:00","33.07000","38.13000","3.12364760","274.6000","4.449000"
"2365","2020-01-21 15:00:00","33.56000","36.93000","3.27275203","261.0000","4.127000"
"2366","2020-01-21 15:15:00","33.05000","36.16000","3.21949550","254.9000","4.425000"
"2367","2020-01-21 15:30:00","32.60000","36.38000","3.12833069","237.1000","5.062000"
"2368","2020-01-21 15:45:00","32.40000","37.79000","3.02474825","234.4000","3.588000"
"2369","2020-01-21 16:00:00","22.97231","37.79000","1.74444651","205.1000","3.343000"
"2370","2020-01-21 16:15:00","22.97231","37.40000","1.75538260","190.1000","3.748000"
"2371","2020-01-21 16:30:00","31.33000","40.56000","2.72033803","151.0000","3.002000"
"2372","2020-01-21 16:45:00","22.97231","39.40000","1.69930009","134.0000","2.584000"
"2373","2020-01-21 17:00:00","31.29000","40.53000","2.71553456","131.8000","3.866000"
"2374","2020-01-21 17:15:00","30.72000","41.44000","2.58860824","113.9000","3.827000"
"2375","2020-01-21 17:30:00","30.29000","42.11000","2.49688288"," 88.4000","4.064000"
"2376","2020-01-21 17:45:00","29.27000","44.70000","2.24941883"," 70.6600","3.102000"
"2377","2020-01-21 18:00:00","28.74000","45.65000","2.14409477"," 46.8900","3.966000"
"2378","2020-01-21 18:15:00","28.09000","47.69000","1.98721272"," 40.1900","2.873000"
"2379","2020-01-21 18:30:00","27.52000","48.71000","1.88476820"," 20.3200","2.803000"
"2380","2020-01-21 18:45:00","26.99000","50.25000","1.77231542"," 13.2900","4.495000"
"2381","2020-01-21 19:00:00","26.42000","52.69000","1.62984368","  0.0000","2.764000"
"2382","2020-01-21 19:15:00","26.05000","54.31000","1.54004178","  0.0000","2.620000"
"2383","2020-01-21 19:30:00","25.74000","56.27000","1.44719213","  0.0000","3.116000"
"2384","2020-01-21 19:45:00","25.47000","58.04000","1.36656391","  0.0000","2.863000"
"2385","2020-01-21 20:00:00","25.26000","59.22000","1.31166975","  0.4470","2.128000"
"2386","2020-01-21 20:15:00","25.10000","59.72000","1.28331580","  0.3350","2.971000"
"2387","2020-01-21 20:30:00","24.86000","59.53000","1.27106576","  0.0000","3.650000"
"2388","2020-01-21 20:45:00","24.59000","59.92000","1.23869250","  0.1120","2.999000"
"2389","2020-01-21 21:00:00","24.35000","60.04000","1.21738457","  0.1120","3.201000"
"2390","2020-01-21 21:15:00","24.24000","61.19000","1.17458681","  0.3350","4.802000"
"2391","2020-01-21 21:30:00","24.11000","62.63000","1.12222641","  0.4470","4.309000"
"2392","2020-01-21 21:45:00","23.92000","64.09000","1.06615600","  0.1120","2.648000"
"2393","2020-01-21 22:00:00","23.73000","65.78000","1.00444487","  0.2230","3.502000"
"2394","2020-01-21 22:15:00","23.56000","67.25000","0.95151154","  0.7820","2.927000"
"2395","2020-01-21 22:30:00","23.41000","68.51000","0.90667159","  0.3350","3.554000"
"2396","2020-01-21 22:45:00","23.32000","69.62000","0.86997686","  0.1120","3.878000"
"2397","2020-01-21 23:00:00","23.23000","71.20000","0.82026348","  0.5590","4.127000"
"2398","2020-01-21 23:15:00","23.09000","72.47000","0.77748896","  0.6700","4.382000"
"2399","2020-01-21 23:30:00","22.95000","73.21000","0.75021185","  0.7820","3.175000"
"2400","2020-01-21 23:45:00","22.77000","73.93000","0.72213615","  0.4470","3.080000"
"2401","2020-01-22 00:00:00","22.63000","74.48000","0.70092710","  0.5590","2.746000"
"2402","2020-01-22 00:15:00","22.41000","75.11000","0.67455437","  0.1120","2.419000"
"2403","2020-01-22 00:30:00","22.30000","75.43000","0.66144460","  0.3350","3.348000"
"2404","2020-01-22 00:45:00","22.21000","75.35000","0.65997521","  0.4470","2.862000"
"2405","2020-01-22 01:00:00","22.15000","75.34000","0.65783621","  0.1120","3.379000"
"2406","2020-01-22 01:15:00","22.09000","75.50000","0.65118450","  0.1120","2.479000"
"2407","2020-01-22 01:30:00","21.96000","76.09000","0.63048841","  0.1120","2.963000"
"2408","2020-01-22 01:45:00","21.84000","76.61000","0.61227835","  0.7820","1.516000"
"2409","2020-01-22 02:00:00","21.68000","77.47000","0.58403224","  0.5590","1.610000"
"2410","2020-01-22 02:15:00","21.61000","78.08000","0.56579382","  0.0000","2.483000"
"2411","2020-01-22 02:30:00","21.54000","78.46000","0.55361055","  0.3350","3.899000"
"2412","2020-01-22 02:45:00","21.54000","78.41000","0.55489562","  0.7820","2.933000"
"2413","2020-01-22 03:00:00","21.34000","79.33000","0.52478594","  0.4470","2.241000"
"2414","2020-01-22 03:15:00","21.18000","80.50000","0.49024915","  0.4470","3.309000"
"2415","2020-01-22 03:30:00","21.09000","81.20000","0.47004757","  0.6710","2.550000"
"2416","2020-01-22 03:45:00","20.90000","81.80000","0.44976622","  0.1120","2.757000"
"2417","2020-01-22 04:00:00","20.74000","82.50000","0.42823236","  0.4470","1.493000"
"2418","2020-01-22 04:15:00","20.51000","83.30000","0.40290692","  0.4470","1.034000"
"2419","2020-01-22 04:30:00","20.24000","84.40000","0.37014810","  0.1120","0.688000"
"2420","2020-01-22 04:45:00","20.00000","84.30000","0.36703260","  0.6710","0.492000"
"2421","2020-01-22 05:00:00","19.55000","85.60000","0.32737755","  0.2240","0.786000"
"2422","2020-01-22 05:15:00","19.40000","86.30000","0.30857305","  0.5590","0.000000"
"2423","2020-01-22 05:30:00","19.56000","87.60000","0.28208361","  0.2240","1.320000"
"2424","2020-01-22 05:45:00","19.44000","87.30000","0.28676182","  0.1120","1.499000"
"2425","2020-01-22 06:00:00","19.35000","87.30000","0.28516120","  0.1120","1.526000"
"2426","2020-01-22 06:15:00","19.10000","87.60000","0.27412393","  0.1120","1.135000"
"2427","2020-01-22 06:30:00","18.83000","87.40000","0.27389154","  0.0000","0.755000"
"2428","2020-01-22 06:45:00","18.69000","88.00000","0.25857656","  0.0000","1.949000"
"2429","2020-01-22 07:00:00","18.97000","86.90000","0.28726016","  0.3350","2.435000"
"2430","2020-01-22 07:15:00","19.02000","86.70000","0.29255698","  0.0000","3.276000"
"2431","2020-01-22 07:30:00","19.06000","86.40000","0.29990321","  0.4470","2.623000"
"2432","2020-01-22 07:45:00","19.08000","86.80000","0.29144574","  4.1370","3.536000"
"2433","2020-01-22 08:00:00","19.06000","86.70000","0.29328770","  4.8070","2.156000"
"2434","2020-01-22 08:15:00","19.07000","87.30000","0.28023136"," 10.5100","2.653000"
"2435","2020-01-22 08:30:00","19.25000","87.00000","0.29008620"," 23.9300","2.390000"
"2436","2020-01-22 08:45:00","19.54000","86.80000","0.29990972"," 37.9000","2.553000"
"2437","2020-01-22 09:00:00","19.93000","85.80000","0.33053009"," 51.9900","3.417000"
"2438","2020-01-22 09:15:00","20.41000","84.70000","0.36686050"," 69.7600","2.006000"
"2439","2020-01-22 09:30:00","21.05000","80.90000","0.47637712"," 89.7000","3.543000"
"2440","2020-01-22 09:45:00","21.61000","78.88000","0.54514441","111.0000","3.742000"
"2441","2020-01-22 10:00:00","22.30000","76.38000","0.63586982","129.6000","3.804000"
"2442","2020-01-22 10:15:00","23.23000","73.73000","0.74820561","150.3000","3.082000"
"2443","2020-01-22 10:30:00","23.65000","67.90000","0.93769342","170.1000","3.644000"
"2444","2020-01-22 10:45:00","24.12000","65.37000","1.04056763","188.9000","4.276000"
"2445","2020-01-22 11:00:00","24.52000","65.74000","1.05440203","202.1000","4.020000"
"2446","2020-01-22 11:15:00","24.81000","62.99000","1.15893445","221.3000","2.783000"
"2447","2020-01-22 11:30:00","25.25000","63.47000","1.17427219","239.1000","3.265000"
"2448","2020-01-22 11:45:00","26.68000","59.11000","1.43039835","254.8000","4.222000"
"2449","2020-01-22 12:00:00","27.48000","56.63000","1.59000831","268.5000","4.034000"
"2450","2020-01-22 12:15:00","28.14000","55.57000","1.69277474","270.3000","4.078000"
"2451","2020-01-22 12:30:00","28.98000","51.51000","1.93966246","281.4000","3.992000"
"2452","2020-01-22 12:45:00","29.68000","47.39000","2.19112191","294.2000","4.544000"
"2453","2020-01-22 13:00:00","30.56000","46.88000","2.32678824","301.5000","4.235000"
"2454","2020-01-22 13:15:00","30.70000","46.60000","2.35782174","300.3000","2.790000"
"2455","2020-01-22 13:30:00","31.76000","42.47000","2.69790521","288.1000","3.961000"
"2456","2020-01-22 13:45:00","31.98000","42.70000","2.72076541","294.4000","4.090000"
"2457","2020-01-22 14:00:00","32.16000","41.55000","2.80372889","295.0000","2.863000"
"2458","2020-01-22 14:15:00","32.30000","40.90000","2.85738535","294.7000","3.420000"
"2459","2020-01-22 14:30:00","32.88000","40.94000","2.95016436","281.4000","2.520000"
"2460","2020-01-22 14:45:00","32.13000","41.39000","2.80664700","283.3000","3.139000"
"2461","2020-01-22 15:00:00","32.43000","37.52000","3.04301441","274.6000","3.768000"
"2462","2020-01-22 15:15:00","32.48000","38.51000","3.00324235","255.1000","1.962000"
"2463","2020-01-22 15:30:00","32.11000","38.91000","2.92210503","254.4000","2.819000"
"2464","2020-01-22 15:45:00","32.15000","40.45000","2.85488187","234.4000","3.245000"
"2465","2020-01-22 16:00:00","32.21000","38.44000","2.96125264","221.0000","3.415000"
"2466","2020-01-22 16:15:00","32.29000","38.99000","2.94806794","209.1000","4.374000"
"2467","2020-01-22 16:30:00","32.11000","39.98000","2.87092395","180.8000","2.455000"
"2468","2020-01-22 16:45:00","31.69000","38.83000","2.85725784","151.5000","3.234000"
"2469","2020-01-22 17:00:00","31.53000","39.15000","2.81665484","127.3000","2.079000"
"2470","2020-01-22 17:15:00","30.73000","38.84000","2.70508231","116.1000","2.950000"
"2471","2020-01-22 17:30:00","30.22000","39.85000","2.58398464"," 93.8000","3.776000"
"2472","2020-01-22 17:45:00","29.34000","40.88000","2.41452870"," 73.6800","3.680000"
"2473","2020-01-22 18:00:00","28.64000","41.90000","2.27879384"," 53.5800","2.313000"
"2474","2020-01-22 18:15:00","27.92000","43.75000","2.11584410"," 40.1900","2.435000"
"2475","2020-01-22 18:30:00","27.32000","45.51000","1.97907666"," 26.8000","1.651000"
"2476","2020-01-22 18:45:00","26.77000","47.97000","1.82974897"," 13.4000","1.365000"
"2477","2020-01-22 19:00:00","26.25000","50.08000","1.70260713","  1.6750","2.274000"
"2478","2020-01-22 19:15:00","25.73000","51.45000","1.60575290","  0.0000","1.823000"
"2479","2020-01-22 19:30:00","25.31000","52.76000","1.52397472","  0.0000","1.481000"
"2480","2020-01-22 19:45:00","22.97231","53.87000","1.29354312","  0.1120","2.110000"
"2481","2020-01-22 20:00:00","22.97231","53.87000","1.29354312","  0.4470","1.632000"
"2482","2020-01-22 20:15:00","22.97231","53.87000","1.29354312","  0.2230","1.271000"
"2483","2020-01-22 20:30:00","22.97231","53.87000","1.29354312","  0.2230","1.073000"
"2484","2020-01-22 20:45:00","22.97231","53.87000","1.29354312","  0.1120","1.408000"
"2485","2020-01-22 21:00:00","22.97231","53.87000","1.29354312","  0.3350","1.300000"
"2486","2020-01-22 21:15:00","22.97231","53.87000","1.29354312","  0.3350","1.380000"
"2487","2020-01-22 21:30:00","23.33000","60.53000","1.13096476","  0.2230","1.890000"
"2488","2020-01-22 21:45:00","23.29000","61.86000","1.09022077","  0.1120","1.864000"
"2489","2020-01-22 22:00:00","23.24000","62.19000","1.07753097","  0.5590","2.287000"
"2490","2020-01-22 22:15:00","23.06000","62.86000","1.04698959","  0.6700","2.455000"
"2491","2020-01-22 22:30:00","22.79000","64.02000","0.99785041","  0.3350","1.656000"
"2492","2020-01-22 22:45:00","22.31000","65.74000","0.92286836","  0.3350","1.093000"
"2493","2020-01-22 23:00:00","22.04000","66.71000","0.88212256","  0.5590","1.475000"
"2494","2020-01-22 23:15:00","21.85000","67.72000","0.84550703","  0.2240","1.325000"
"2495","2020-01-22 23:30:00","21.79000","68.18000","0.83041171","  0.6710","1.120000"
"2496","2020-01-22 23:45:00","21.60000","68.80000","0.80483477","  0.2240","1.076000"
"2497","2020-01-23 00:00:00","21.39000","69.80000","0.76909266","  0.7820","1.016000"
"2498","2020-01-23 00:15:00","21.15000","70.84000","0.73176312","  0.5590","1.400000"
"2499","2020-01-23 00:30:00","21.11000","71.18000","0.72145797","  0.1120","1.236000"
"2500","2020-01-23 00:45:00","20.76000","72.57000","0.67205031","  0.3350","0.653000"
"2501","2020-01-23 01:00:00","20.62000","73.39000","0.64636424","  0.1120","0.686000"
"2502","2020-01-23 01:15:00","20.28000","74.54000","0.60559527","  0.6710","0.000000"
"2503","2020-01-23 01:30:00","19.89000","76.67000","0.54170310","  0.4470","0.758000"
"2504","2020-01-23 01:45:00","19.77000","77.38000","0.52132547","  1.0060","0.707000"
"2505","2020-01-23 02:00:00","19.66000","78.04000","0.50267233","  0.4470","0.000000"
"2506","2020-01-23 02:15:00","19.58000","79.13000","0.47535501","  0.5590","0.000000"
"2507","2020-01-23 02:30:00","19.52000","78.86000","0.47971353","  0.2240","1.096000"
"2508","2020-01-23 02:45:00","19.48000","79.81000","0.45701850","  0.8940","1.042000"
"2509","2020-01-23 03:00:00","19.36000","80.50000","0.43811842","  0.4470","1.236000"
"2510","2020-01-23 03:15:00","19.19000","80.80000","0.42683708","  0.0000","1.018000"
"2511","2020-01-23 03:30:00","18.87000","80.30000","0.42929844","  0.2240","0.648000"
"2512","2020-01-23 03:45:00","18.58000","81.90000","0.38734478","  0.1120","0.000000"
"2513","2020-01-23 04:00:00","18.27000","82.90000","0.35890417","  0.4470","0.000000"
"2514","2020-01-23 04:15:00","18.08000","84.00000","0.33183436","  0.2240","0.000000"
"2515","2020-01-23 04:30:00","17.76000","84.00000","0.32522054","  0.3350","0.000000"
"2516","2020-01-23 04:45:00","17.65000","85.90000","0.28462070","  0.1120","0.000000"
"2517","2020-01-23 05:00:00","17.60000","86.10000","0.27970025","  0.2240","0.000000"
"2518","2020-01-23 05:15:00","17.41000","86.50000","0.26841298","  0.1120","0.000000"
"2519","2020-01-23 05:30:00","17.28000","87.00000","0.25635692","  0.0000","0.000000"
"2520","2020-01-23 05:45:00","17.25000","86.60000","0.26374399","  0.1120","0.000000"
"2521","2020-01-23 06:00:00","17.09000","87.30000","0.24744803","  0.1120","0.000000"
"2522","2020-01-23 06:15:00","17.08000","88.50000","0.22392526","  0.2240","0.000000"
"2523","2020-01-23 06:30:00","16.89000","87.30000","0.24433143","  0.2240","0.000000"
"2524","2020-01-23 06:45:00","16.97000","89.90000","0.19529894","  0.1120","0.000000"
"2525","2020-01-23 07:00:00","16.78000","87.30000","0.24263200","  0.2240","0.000000"
"2526","2020-01-23 07:15:00","16.65000","89.20000","0.20463614","  0.1120","0.000000"
"2527","2020-01-23 07:30:00","16.66000","89.20000","0.20476621","  0.1120","0.000000"
"2528","2020-01-23 07:45:00","16.73000","90.90000","0.17330338","  4.8090","0.000000"
"2529","2020-01-23 08:00:00","16.82000","91.00000","0.17238102","  6.1510","0.000000"
"2530","2020-01-23 08:15:00","16.72000","90.10000","0.18841915"," 12.5300","0.000000"
"2531","2020-01-23 08:30:00","16.98000","91.60000","0.16252982"," 19.6800","0.000000"
"2532","2020-01-23 08:45:00","17.43000","92.50000","0.14930681"," 32.4300","0.000000"
"2533","2020-01-23 09:00:00","18.16000","93.20000","0.14174009"," 44.2900","0.000000"
"2534","2020-01-23 09:15:00","18.84000","91.70000","0.18053335"," 58.7100","0.000000"
"2535","2020-01-23 09:30:00","19.62000","91.80000","0.18723548"," 71.7800","0.000000"
"2536","2020-01-23 09:45:00","20.50000","90.00000","0.24111291","100.2000","0.000000"
"2537","2020-01-23 10:00:00","21.57000","84.30000","0.40425476","123.4000","0.926000"
"2538","2020-01-23 10:15:00","22.67000","79.87000","0.55422928","137.0000","1.620000"
"2539","2020-01-23 10:30:00","23.64000","70.99000","0.84691962","163.3000","3.329000"
"2540","2020-01-23 10:45:00","24.64000","67.63000","1.00340370","168.7000","3.564000"
"2541","2020-01-23 11:00:00","25.58000","62.05000","1.24405726","189.4000","2.551000"
"2542","2020-01-23 11:15:00","26.32000","58.74000","1.41306533","215.3000","2.510000"
"2543","2020-01-23 11:30:00","26.96000","55.27000","1.59067826","234.2000","3.943000"
"2544","2020-01-23 11:45:00","27.76000","54.68000","1.68888607","240.8000","3.254000"
"2545","2020-01-23 12:00:00","28.32000","53.15000","1.80374897","266.4000","4.273000"
"2546","2020-01-23 12:15:00","28.88000","50.17000","1.98177285","278.1000","3.675000"
"2547","2020-01-23 12:30:00","29.63000","50.31000","2.06356689","287.5000","3.775000"
"2548","2020-01-23 12:45:00","29.99000","45.38000","2.31569499","299.9000","2.884000"
"2549","2020-01-23 13:00:00","30.89000","45.82000","2.41831822","288.7000","2.710000"
"2550","2020-01-23 13:15:00","31.10000","39.94000","2.71301376","305.9000","2.301000"
"2551","2020-01-23 13:30:00","31.99000","37.89000","2.95082490","310.2000","3.244000"
"2552","2020-01-23 13:45:00","32.44000","37.22000","3.05934825","304.9000","3.290000"
"2553","2020-01-23 14:00:00","32.64000","37.95000","3.05800294","288.7000","1.542000"
"2554","2020-01-23 14:15:00","32.79000","36.48000","3.15695385","295.2000","2.795000"
"2555","2020-01-23 14:30:00","32.84000","35.60000","3.20969119","281.3000","2.568000"
"2556","2020-01-23 14:45:00","32.91000","34.38000","3.28337394","277.0000","2.455000"
"2557","2020-01-23 15:00:00","33.52000","35.33000","3.34828668","280.8000","2.839000"
"2558","2020-01-23 15:15:00","33.74000","33.23000","3.49973636","254.5000","3.943000"
"2559","2020-01-23 15:30:00","33.63000","32.84000","3.49863498","247.5000","3.608000"
"2560","2020-01-23 15:45:00","33.15000","32.63000","3.41661177","232.9000","0.880000"
"2561","2020-01-23 16:00:00","33.59000","32.05000","3.53189199","219.0000","0.377000"
"2562","2020-01-23 16:15:00","33.38000","31.27000","3.53075129","200.6000","4.926000"
"2563","2020-01-23 16:30:00","32.95000","31.99000","3.41060777","180.8000","3.685000"
"2564","2020-01-23 16:45:00","32.36000","32.69000","3.26535017","160.7000","3.512000"
"2565","2020-01-23 17:00:00","32.36000","36.20000","3.09507266","134.0000","1.442000"
"2566","2020-01-23 17:15:00","31.84000","34.93000","3.06534452","120.6000","2.190000"
"2567","2020-01-23 17:30:00","31.27000","36.13000","2.91313670"," 93.8000","1.481000"
"2568","2020-01-23 17:45:00","29.95000","36.94000","2.66739315"," 73.6800","3.041000"
"2569","2020-01-23 18:00:00","29.13000","39.00000","2.46131253"," 53.5800","1.834000"
"2570","2020-01-23 18:15:00","28.45000","40.99000","2.28912659"," 40.1900","1.904000"
"2571","2020-01-23 18:30:00","27.52000","41.28000","2.15780052"," 26.7900","1.588000"
"2572","2020-01-23 18:45:00","26.71000","42.47000","2.01604569"," 13.4000","1.174000"
"2573","2020-01-23 19:00:00","26.12000","43.45000","1.91399071","  6.3650","1.142000"
"2574","2020-01-23 19:15:00","25.35000","47.60000","1.69445984","  0.1120","0.809000"
"2575","2020-01-23 19:30:00","24.83000","48.37000","1.61867621","  0.4470","0.663000"
"2576","2020-01-23 19:45:00","24.44000","49.05000","1.56057770","  0.1120","0.978000"
"2577","2020-01-23 20:00:00","22.97231","50.73000","1.38159266","  0.0000","1.591000"
"2578","2020-01-23 20:15:00","24.18000","51.97000","1.44841360","  0.1120","1.424000"
"2579","2020-01-23 20:30:00","24.17000","53.67000","1.39631047","  0.2230","2.156000"
"2580","2020-01-23 20:45:00","23.79000","55.62000","1.30737525","  0.4470","1.864000"
"2581","2020-01-23 21:00:00","23.80000","59.53000","1.19290879","  0.6700","3.141000"
"2582","2020-01-23 21:15:00","23.48000","62.07000","1.09671204","  0.4470","0.882000"
"2583","2020-01-23 21:30:00","23.11000","64.04000","1.01679322","  0.2230","1.872000"
"2584","2020-01-23 21:45:00","23.18000","64.90000","0.99668224","  0.3350","1.411000"
"2585","2020-01-23 22:00:00","22.91000","65.97000","0.95065275","  0.2230","1.815000"
"2586","2020-01-23 22:15:00","22.72000","67.11000","0.90829307","  0.3350","2.082000"
"2587","2020-01-23 22:30:00","22.44000","68.45000","0.85660959","  0.5590","1.326000"
"2588","2020-01-23 22:45:00","22.28000","69.05000","0.83218667","  0.3350","2.342000"
"2589","2020-01-23 23:00:00","22.31000","69.27000","0.82778006","  0.3350","2.056000"
"2590","2020-01-23 23:15:00","22.13000","69.91000","0.80171140","  0.7820","1.744000"
"2591","2020-01-23 23:30:00","21.90000","71.07000","0.76007581","  0.4470","2.035000"
"2592","2020-01-23 23:45:00","21.70000","71.85000","0.73060846","  0.3350","1.120000"
"2593","2020-01-24 00:00:00","21.23000","74.03000","0.65491636","  0.3350","0.000000"
"2594","2020-01-24 00:15:00","20.54000","75.16000","0.60040328","  0.3350","1.052000"
"2595","2020-01-24 00:30:00","20.21000","78.13000","0.51795809","  0.5590","0.000000"
"2596","2020-01-24 00:45:00","19.80000","79.66000","0.46965087","  0.5590","0.000000"
"2597","2020-01-24 01:00:00","19.72000","79.04000","0.48157152","  0.1120","0.000000"
"2598","2020-01-24 01:15:00","19.45000","82.10000","0.40442746","  0.4470","0.000000"
"2599","2020-01-24 01:30:00","19.61000","81.00000","0.43356904","  0.4470","0.568000"
"2600","2020-01-24 01:45:00","19.70000","80.60000","0.44517665","  0.3350","0.693000"
"2601","2020-01-24 02:00:00","19.75000","80.30000","0.45346514","  0.4470","0.941000"
"2602","2020-01-24 02:15:00","19.56000","80.80000","0.43677462","  0.4470","0.296000"
"2603","2020-01-24 02:30:00","19.53000","80.90000","0.43369077","  0.6710","0.372000"
"2604","2020-01-24 02:45:00","19.45000","81.00000","0.42928055","  0.7830","0.668000"
"2605","2020-01-24 03:00:00","19.30000","81.10000","0.42305544","  0.2240","0.683000"
"2606","2020-01-24 03:15:00","19.16000","81.50000","0.41050736","  0.5590","0.158000"
"2607","2020-01-24 03:30:00","18.48000","82.20000","0.37854703","  0.3350","0.289000"
"2608","2020-01-24 03:45:00","18.52000","82.80000","0.36670452","  0.0000","0.000000"
"2609","2020-01-24 04:00:00","17.99000","83.50000","0.34027375","  0.3350","0.000000"
"2610","2020-01-24 04:15:00","17.82000","87.00000","0.26524206","  0.1120","0.266000"
"2611","2020-01-24 04:30:00","18.04000","85.50000","0.29996988","  0.3350","0.000000"
"2612","2020-01-24 04:45:00","17.55000","85.20000","0.29687246","  0.6710","0.000000"
